OID,Country_or_Area,Year,Description,Magnitude,Value
19991F.CZF...,SOUTH AFRICA,1990,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,56991000000
19991F.CZF...,SOUTH AFRICA,1989,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,48264000000
19991F.CZF...,SOUTH AFRICA,1988,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,38847000000
19991F.CZF...,SOUTH AFRICA,1987,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,33525000000
19991F.CZF...,SOUTH AFRICA,1986,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,28105000000
19991F.CZF...,SOUTH AFRICA,1985,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,23237000000
19991F.CZF...,SOUTH AFRICA,1984,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,19484000000
19991F.CZF...,SOUTH AFRICA,1983,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,15504000000
19991F.CZF...,SOUTH AFRICA,1982,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,13561000000
19991F.CZF...,SOUTH AFRICA,1981,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,10822000000
19991F.CZF...,SOUTH AFRICA,1980,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,8965000000
19991F.CZF...,SOUTH AFRICA,1979,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,7075000000
19991F.CZF...,SOUTH AFRICA,1978,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,6087000000
19991F.CZF...,SOUTH AFRICA,1977,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,5535000000
19991F.CZF...,SOUTH AFRICA,1976,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,4894000000
19991F.CZF...,SOUTH AFRICA,1975,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,4037000000
19991F.CZF...,SOUTH AFRICA,1974,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,3046000000
19991F.CZF...,SOUTH AFRICA,1973,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,2407000000
19991F.CZF...,SOUTH AFRICA,1972,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,2098000000
19991F.CZF...,SOUTH AFRICA,1971,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,1967000000
19991F.CZF...,SOUTH AFRICA,1970,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,1636000000
19991F.CZF...,SOUTH AFRICA,1969,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,1383000000
19991F.CZF...,SOUTH AFRICA,1968,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,1205000000
19991F.CZF...,SOUTH AFRICA,1967,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,1097000000
19991F.CZF...,SOUTH AFRICA,1966,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,1025000000
19991F.CZF...,SOUTH AFRICA,1965,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,912000000
19991F.CZF...,SOUTH AFRICA,1964,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,817000000
19991F.CZF...,SOUTH AFRICA,1963,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,716000000
19991F.CZF...,SOUTH AFRICA,1962,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,645000000
19991F.CZF...,SOUTH AFRICA,1961,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,542000000
19991F.CZF...,SOUTH AFRICA,1960,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,502000000
19991F.CZF...,SOUTH AFRICA,1959,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,477000000
19991F.CZF...,SOUTH AFRICA,1958,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,459000000
19991F.CZF...,SOUTH AFRICA,1957,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,430000000
19991F.CZF...,SOUTH AFRICA,1956,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,414000000
19991F.CZF...,SOUTH AFRICA,1955,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,383000000
19991F.CZF...,SOUTH AFRICA,1954,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,350000000
19991F.CZF...,SOUTH AFRICA,1953,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,352000000
19991F.CZF...,SOUTH AFRICA,1952,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,317000000
19991F.CZF...,SOUTH AFRICA,1951,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,268000000
19991F.CZF...,SOUTH AFRICA,1950,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,254000000
19991F.CZF...,SOUTH AFRICA,1949,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,210000000
19991F.CZF...,SOUTH AFRICA,1948,GOVERNMENT CONSUMPTION EXPEND. SA,RAND,210000000
18491F.CZW...,SPAIN,2009,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,2.22329E+11
18491F.CZW...,SPAIN,2008,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,2.0927E+11
18491F.CZW...,SPAIN,2007,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,1.93474E+11
18491F.CZW...,SPAIN,2006,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,1.77536E+11
18491F.CZW...,SPAIN,2005,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,1.6374E+11
18491F.CZW...,SPAIN,2004,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,1.49756E+11
18491F.CZW...,SPAIN,2003,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,1.35919E+11
18491F.CZW...,SPAIN,2002,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,1.25397E+11
18491F.CZW...,SPAIN,2001,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,1.1619E+11
18491F.CZW...,SPAIN,2000,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,1.0836E+11
18491F.CZW...,SPAIN,1999,"GOVT. CONSUMPTION EXPEND. SA, EUROS",NATL CURRENCY,99616000000
18491F.CZF...,SPAIN,1998,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.53321E+13
18491F.CZF...,SPAIN,1997,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.465E+13
18491F.CZF...,SPAIN,1996,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.41829E+13
18491F.CZF...,SPAIN,1995,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.34553E+13
18491F.CZF...,SPAIN,1994,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.23066E+13
18491F.CZF...,SPAIN,1993,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.19513E+13
18491F.CZF...,SPAIN,1992,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.12117E+13
18491F.CZF...,SPAIN,1991,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,9.8928E+12
18491F.CZF...,SPAIN,1990,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,8.6632E+12
18491F.CZF...,SPAIN,1989,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,7.5796E+12
18491F.CZF...,SPAIN,1988,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,6.5508E+12
18491F.CZF...,SPAIN,1987,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,5.942E+12
18491F.CZF...,SPAIN,1986,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,5.1435E+12
18491F.CZF...,SPAIN,1985,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,4.5514E+12
18491F.CZF...,SPAIN,1984,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,4.0235E+12
18491F.CZF...,SPAIN,1983,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,3.6225E+12
18491F.CZF...,SPAIN,1982,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,3.0892E+12
18491F.CZF...,SPAIN,1981,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,2.6544E+12
18491F.CZF...,SPAIN,1980,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,2.2134E+12
18491F.CZF...,SPAIN,1979,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.6388E+12
18491F.CZF...,SPAIN,1978,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.3444E+12
18491F.CZF...,SPAIN,1977,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.0594E+12
18491F.CZF...,SPAIN,1976,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,8.2E+11
18491F.CZF...,SPAIN,1975,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,6.307E+11
18491F.CZF...,SPAIN,1974,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,5.087E+11
18491F.CZF...,SPAIN,1973,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,3.989E+11
18491F.CZF...,SPAIN,1972,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,3.313E+11
18491F.CZF...,SPAIN,1971,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,2.857E+11
18491F.CZF...,SPAIN,1970,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,2.489E+11
18491F.CZF...,SPAIN,1969,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.918E+11
18491F.CZF...,SPAIN,1968,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.669E+11
18491F.CZF...,SPAIN,1967,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.53E+11
18491F.CZF...,SPAIN,1966,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.25E+11
18491F.CZF...,SPAIN,1965,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,1.04E+11
18491F.CZF...,SPAIN,1964,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,87000000000
18491F.CZF...,SPAIN,1963,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,86200000000
18491F.CZF...,SPAIN,1962,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,70200000000
18491F.CZF...,SPAIN,1961,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,61200000000
18491F.CZF...,SPAIN,1960,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,54600000000
18491F.CZF...,SPAIN,1959,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,52500000000
18491F.CZF...,SPAIN,1958,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,46800000000
18491F.CZF...,SPAIN,1957,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,48100000000
18491F.CZF...,SPAIN,1956,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,40000000000
18491F.CZF...,SPAIN,1955,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,33900000000
18491F.CZF...,SPAIN,1954,GOVERNMENT CONSUMPTION EXPEND. SA,NATL CURRENCY,30000000000
52491F..ZF...,SRI LANKA,2008,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,7.13788E+11
52491F..ZF...,SRI LANKA,2007,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,5.46545E+11
52491F..ZF...,SRI LANKA,2006,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,4.51438E+11
52491F..ZF...,SRI LANKA,2005,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,3.21037E+11
52491F..ZF...,SRI LANKA,2004,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,2.64069E+11
52491F..ZF...,SRI LANKA,2003,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,2.21622E+11
52491F..ZF...,SRI LANKA,2002,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,2.08085E+11
52491F..ZF...,SRI LANKA,2001,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1.44441E+11
52491F..ZF...,SRI LANKA,2000,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1.32189E+11
52491F..ZF...,SRI LANKA,1999,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,99851000000
52491F..ZF...,SRI LANKA,1998,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1.43298E+11
52491F..ZF...,SRI LANKA,1997,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,92196000000
52491F..ZF...,SRI LANKA,1996,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,81021000000
52491F..ZF...,SRI LANKA,1995,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,76604000000
52491F..ZF...,SRI LANKA,1994,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,56002000000
52491F..ZF...,SRI LANKA,1993,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,45791000000
52491F..ZF...,SRI LANKA,1992,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,40972000000
52491F..ZF...,SRI LANKA,1991,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,36633000000
52491F..ZF...,SRI LANKA,1990,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,31405000000
52491F..ZF...,SRI LANKA,1989,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,26410000000
52491F..ZF...,SRI LANKA,1988,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,21849000000
52491F..ZF...,SRI LANKA,1987,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,19538000000
52491F..ZF...,SRI LANKA,1986,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,18480000000
52491F..ZF...,SRI LANKA,1985,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,16599000000
52491F..ZF...,SRI LANKA,1984,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,11935000000
52491F..ZF...,SRI LANKA,1983,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,9889000000
52491F..ZF...,SRI LANKA,1982,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,8242000000
52491F..ZF...,SRI LANKA,1981,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,6310000000
52491F..ZF...,SRI LANKA,1980,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,5685000000
52491F..ZF...,SRI LANKA,1979,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,4798000000
52491F..ZF...,SRI LANKA,1978,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,4043000000
52491F..ZF...,SRI LANKA,1977,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,3118000000
52491F..ZF...,SRI LANKA,1976,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,3021000000
52491F..ZF...,SRI LANKA,1975,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,2480000000
52491F..ZF...,SRI LANKA,1974,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,2743000000
52491F..ZF...,SRI LANKA,1973,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,2016000000
52491F..ZF...,SRI LANKA,1972,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1897000000
52491F..ZF...,SRI LANKA,1971,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1764000000
52491F..ZF...,SRI LANKA,1970,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1623000000
52491F..ZF...,SRI LANKA,1969,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1471100000
52491F..ZF...,SRI LANKA,1968,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1407800000
52491F..ZF...,SRI LANKA,1967,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1240200000
52491F..ZF...,SRI LANKA,1966,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1158300000
52491F..ZF...,SRI LANKA,1965,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1156700000
52491F..ZF...,SRI LANKA,1964,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1090100000
52491F..ZF...,SRI LANKA,1963,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,1010600000
52491F..ZF...,SRI LANKA,1962,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,995000000
52491F..ZF...,SRI LANKA,1961,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,974000000
52491F..ZF...,SRI LANKA,1960,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,959000000
52491F..ZF...,SRI LANKA,1959,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,905000000
52491F..ZF...,SRI LANKA,1958,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,867000000
52491F..ZF...,SRI LANKA,1957,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,747000000
52491F..ZF...,SRI LANKA,1956,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,665000000
52491F..ZF...,SRI LANKA,1955,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,628000000
52491F..ZF...,SRI LANKA,1954,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,598000000
52491F..ZF...,SRI LANKA,1953,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,619000000
52491F..ZF...,SRI LANKA,1952,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,570000000
52491F..ZF...,SRI LANKA,1951,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,501000000
52491F..ZF...,SRI LANKA,1950,GOVERNMENT CONSUMPTION EXPEND.,SRI LANKA RUPEES,440000000
36191F..ZF...,ST. KITTS AND NEVIS,2009,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,281890000
36191F..ZF...,ST. KITTS AND NEVIS,2008,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,263200000
36191F..ZF...,ST. KITTS AND NEVIS,2007,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,258460000
36191F..ZF...,ST. KITTS AND NEVIS,2006,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,239730000
36191F..ZF...,ST. KITTS AND NEVIS,2005,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,231810000
36191F..ZF...,ST. KITTS AND NEVIS,2004,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,217420000
36191F..ZF...,ST. KITTS AND NEVIS,2003,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,183450000
36191F..ZF...,ST. KITTS AND NEVIS,2002,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,187180000
36191F..ZF...,ST. KITTS AND NEVIS,2001,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,191470000
36191F..ZF...,ST. KITTS AND NEVIS,2000,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,187810000
36191F..ZF...,ST. KITTS AND NEVIS,1999,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,174550000
36191F..ZF...,ST. KITTS AND NEVIS,1998,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,148340000
36191F..ZF...,ST. KITTS AND NEVIS,1997,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,143180000
36191F..ZF...,ST. KITTS AND NEVIS,1996,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,132090000
36191F..ZF...,ST. KITTS AND NEVIS,1995,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,126520000
36191F..ZF...,ST. KITTS AND NEVIS,1994,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,111060000
36191F..ZF...,ST. KITTS AND NEVIS,1993,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,92220000
36191F..ZF...,ST. KITTS AND NEVIS,1992,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,82020000
36191F..ZF...,ST. KITTS AND NEVIS,1991,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,78070000
36191F..ZF...,ST. KITTS AND NEVIS,1990,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,77580000
36191F..ZF...,ST. KITTS AND NEVIS,1989,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,67430000
36191F..ZF...,ST. KITTS AND NEVIS,1988,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,60180000
36191F..ZF...,ST. KITTS AND NEVIS,1987,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,56690000
36191F..ZF...,ST. KITTS AND NEVIS,1986,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,50250000
36191F..ZF...,ST. KITTS AND NEVIS,1985,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,47390000
36191F..ZF...,ST. KITTS AND NEVIS,1984,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,45390000
36191F..ZF...,ST. KITTS AND NEVIS,1983,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,36840000
36191F..ZF...,ST. KITTS AND NEVIS,1982,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,36540000
36191F..ZF...,ST. KITTS AND NEVIS,1981,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,39720000
36191F..ZF...,ST. KITTS AND NEVIS,1980,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,27090000
36191F..ZF...,ST. KITTS AND NEVIS,1979,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,22870000
36191F..ZF...,ST. KITTS AND NEVIS,1978,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,20630000
36191F..ZF...,ST. KITTS AND NEVIS,1977,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,16050000
36191F..ZF...,ST. KITTS AND NEVIS,1975,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,12140000
36191F..ZF...,ST. KITTS AND NEVIS,1973,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,10472000
36291F..ZF...,ST. LUCIA,2009,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,562610000
36291F..ZF...,ST. LUCIA,2008,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,508870000
36291F..ZF...,ST. LUCIA,2007,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,402800000
36291F..ZF...,ST. LUCIA,2006,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,414430000
36291F..ZF...,ST. LUCIA,2005,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,436850000
36291F..ZF...,ST. LUCIA,2004,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,412180000
36291F..ZF...,ST. LUCIA,2003,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,414740000
36291F..ZF...,ST. LUCIA,2002,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,393220000
36291F..ZF...,ST. LUCIA,2001,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,358510000
36291F..ZF...,ST. LUCIA,2000,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,353700000
36291F..ZF...,ST. LUCIA,1999,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,330850000
36291F..ZF...,ST. LUCIA,1998,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,314650000
36291F..ZF...,ST. LUCIA,1997,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,284080000
36291F..ZF...,ST. LUCIA,1996,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,261230000
36291F..ZF...,ST. LUCIA,1995,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,259680000
36291F..ZF...,ST. LUCIA,1994,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,217130000
36291F..ZF...,ST. LUCIA,1993,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,195360000
36291F..ZF...,ST. LUCIA,1992,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,191380000
36291F..ZF...,ST. LUCIA,1991,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,186500000
36291F..ZF...,ST. LUCIA,1990,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,170750000
36291F..ZF...,ST. LUCIA,1989,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,165750000
36291F..ZF...,ST. LUCIA,1988,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,134500000
36291F..ZF...,ST. LUCIA,1987,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,130900000
36291F..ZF...,ST. LUCIA,1986,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,124840000
36291F..ZF...,ST. LUCIA,1985,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,117040000
36291F..ZF...,ST. LUCIA,1984,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,96800000
36291F..ZF...,ST. LUCIA,1983,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,93400000
36291F..ZF...,ST. LUCIA,1982,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,93200000
36291F..ZF...,ST. LUCIA,1981,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,69800000
36291F..ZF...,ST. LUCIA,1980,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,63200000
36291F..ZF...,ST. LUCIA,1979,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,44800000
36291F..ZF...,ST. LUCIA,1978,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,42200000
36291F..ZF...,ST. LUCIA,1977,GOVERNMENT CONSUMPTION EXPEND.,E.CARIBBEAN DOLL,40100000
